Departament,semester,code,name,cred,class,vacancies,day,start,length,prof,campus,building,room
DELET,2022 - II,ENG04077,CIRCUITOS ELETRÔNICOS I,6,A,12,Qui,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
DELET,2022 - II,ENG04077,CIRCUITOS ELETRÔNICOS I,6,B,12,Ter,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
DELET,2022 - II,ENG04077,CIRCUITOS ELETRÔNICOS I,6,B,12,Ter,15:30,2,RAPHAEL MARTINS BRUM,centro,Eletro,202
DELET,2022 - II,ENG04077,CIRCUITOS ELETRÔNICOS I,6,B,12,Qui,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
DELET,2022 - II,ENG04077,CIRCUITOS ELETRÔNICOS I,6,C,12,Ter,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
DELET,2022 - II,ENG04077,CIRCUITOS ELETRÔNICOS I,6,C,12,Qui,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
DELET,2022 - II,ENG04077,CIRCUITOS ELETRÔNICOS I,6,C,12,Qui,15:30,2,TIAGO ROBERTO BALEN,centro,Eletro,202
DELET,2022 - II,ENG04078,CIRCUITOS ELETRÔNICOS II,4,A,12,Seg,13:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,304
DELET,2022 - II,ENG04078,CIRCUITOS ELETRÔNICOS II,4,A,12,Seg,15:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,202
DELET,2022 - II,ENG04078,CIRCUITOS ELETRÔNICOS II,4,B,12,Seg,13:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,304
DELET,2022 - II,ENG04078,CIRCUITOS ELETRÔNICOS II,4,B,12,Qua,13:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,202
DELET,2022 - II,ENG04078,CIRCUITOS ELETRÔNICOS II,4,C,12,Seg,13:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,304
DELET,2022 - II,ENG04078,CIRCUITOS ELETRÔNICOS II,4,C,12,Sex,15:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,202
DELET,2022 - II,ENG04055,CIRCUITOS INTEGRADOS ANALÓGICOS,4,U,30,Ter,15:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
DELET,2022 - II,ENG04055,CIRCUITOS INTEGRADOS ANALÓGICOS,4,U,30,Qui,15:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
DELET,2022 - II,ENG04068,COMUNICAÇÃO SEM FIO,4,U,15,Seg,18:30,2,ROGER PIERRE FABRIS HOEFEL,centro,Eletro,306
DELET,2022 - II,ENG04068,COMUNICAÇÃO SEM FIO,4,U,15,Qua,18:30,2,ROGER PIERRE FABRIS HOEFEL,centro,Eletro,306
DELET,2022 - II,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,A,12,Qua,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2022 - II,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,A,12,Qui,8:30,2,Paulo Roberto Eckert,centro,Eletro,110
DELET,2022 - II,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,A,12,Sex,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2022 - II,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,B,10,Qua,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2022 - II,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,B,10,Qui,10:30,2,IGOR PASA WILTUSCHNIG,centro,Eletro,110
DELET,2022 - II,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,B,10,Sex,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2022 - II,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,C,10,Qua,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2022 - II,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,C,10,Qui,13:30,2,IGOR PASA WILTUSCHNIG,centro,Eletro,110
DELET,2022 - II,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,C,10,Sex,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2022 - II,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,D,10,Qua,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2022 - II,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,D,10,Qui,15:30,2,IGOR PASA WILTUSCHNIG,centro,Eletro,110
DELET,2022 - II,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,D,10,Sex,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2022 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,12,Seg,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2022 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,12,Qua,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
DELET,2022 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,12,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2022 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,10,Seg,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2022 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,10,Qua,10:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
DELET,2022 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,10,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2022 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,10,Seg,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2022 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,10,Qua,13:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
DELET,2022 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,10,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2022 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,10,Seg,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2022 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,10,Qua,17:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
DELET,2022 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,10,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2022 - II,ENG04063,DISPOSITIVOS SEMICONDUTORES,4,U,35,Ter,8:30,2,GILSON INACIO WIRTH,centro,Prédio Branco,054
DELET,2022 - II,ENG04063,DISPOSITIVOS SEMICONDUTORES,4,U,35,Qui,8:30,2,GILSON INACIO WIRTH,centro,Prédio Branco,054
DELET,2022 - II,ENG04453,ELETRICIDADE,6,A,15,Seg,17:30,2,FAUSTO BASTOS LIBANO,centro,Eletro,201
DELET,2022 - II,ENG04453,ELETRICIDADE,6,A,15,Ter,15:30,2,Ben Hur Bandeira Boff,undef,undef,undef
DELET,2022 - II,ENG04453,ELETRICIDADE,6,A,15,Qui,15:30,2,Ben Hur Bandeira Boff,undef,undef,undef
DELET,2022 - II,ENG04453,ELETRICIDADE,6,B,15,Ter,15:30,2,Ben Hur Bandeira Boff,undef,undef,undef
DELET,2022 - II,ENG04453,ELETRICIDADE,6,B,15,Ter,17:30,2,Ben Hur Bandeira Boff,centro,Eletro,201
DELET,2022 - II,ENG04453,ELETRICIDADE,6,B,15,Qui,15:30,2,Ben Hur Bandeira Boff,undef,undef,undef
DELET,2022 - II,ENG04453,ELETRICIDADE,6,C,15,Ter,15:30,2,Ben Hur Bandeira Boff,undef,undef,undef
DELET,2022 - II,ENG04453,ELETRICIDADE,6,C,15,Qua,17:30,2,FAUSTO BASTOS LIBANO,centro,Eletro,201
DELET,2022 - II,ENG04453,ELETRICIDADE,6,C,15,Qui,15:30,2,Ben Hur Bandeira Boff,undef,undef,undef
DELET,2022 - II,ENG04453,ELETRICIDADE,6,D,15,Ter,15:30,2,Ben Hur Bandeira Boff,undef,undef,undef
DELET,2022 - II,ENG04453,ELETRICIDADE,6,D,15,Qui,15:30,2,Ben Hur Bandeira Boff,undef,undef,undef
DELET,2022 - II,ENG04453,ELETRICIDADE,6,D,15,Qui,17:30,2,Ben Hur Bandeira Boff,centro,Eletro,201
DELET,2022 - II,ENG04054,ELETRICIDADE C,4,A1,35,Ter,16:30,2,ALBERTO BASTOS DO CANTO FILHO,undef,undef,undef
DELET,2022 - II,ENG04054,ELETRICIDADE C,4,A1,35,Qui,16:30,2,ALBERTO BASTOS DO CANTO FILHO,undef,undef,undef
DELET,2022 - II,ENG04054,ELETRICIDADE C,4,A2,35,Ter,7:30,2,ALBERTO BASTOS DO CANTO FILHO,undef,undef,undef
DELET,2022 - II,ENG04054,ELETRICIDADE C,4,A2,35,Qui,7:30,2,ALBERTO BASTOS DO CANTO FILHO,undef,undef,undef
DELET,2022 - II,ENG04058,ELETRICIDADE D,4,A,50,Ter,18:30,2,ROGER PIERRE FABRIS HOEFEL,centro,Eletro,303
DELET,2022 - II,ENG04058,ELETRICIDADE D,4,A,50,Qui,18:30,2,ROGER PIERRE FABRIS HOEFEL,centro,Eletro,303
DELET,2022 - II,ENG04058,ELETRICIDADE D,4,B,55,Ter,18:30,2,Guilherme Nicol,undef,undef,undef
DELET,2022 - II,ENG04058,ELETRICIDADE D,4,B,55,Qui,18:30,2,Guilherme Nicol,undef,undef,undef
DELET,2022 - II,ENG04058,ELETRICIDADE D,4,C,35,Ter,20:30,2,Sergio Luiz Cardoso da Silva,centro,Eletro,306
DELET,2022 - II,ENG04058,ELETRICIDADE D,4,C,35,Qui,20:30,2,Sergio Luiz Cardoso da Silva,centro,Eletro,306
DELET,2022 - II,ENG04058,ELETRICIDADE D,4,D,37,Ter,20:30,2,Ben Hur Bandeira Boff,centro,Eletro,304
DELET,2022 - II,ENG04058,ELETRICIDADE D,4,D,37,Qui,20:30,2,Ben Hur Bandeira Boff,centro,Eletro,304
DELET,2022 - II,ENG04003,ELETRÔNICA DAS COMUNICAÇÕES - A,4,U,20,Ter,8:30,2,Ivan Müller,undef,undef,undef
DELET,2022 - II,ENG04003,ELETRÔNICA DAS COMUNICAÇÕES - A,4,U,20,Qui,8:30,2,Ivan Müller,undef,undef,undef
DELET,2022 - II,ENG04075,ELETRÔNICA DIGITAL I,6,A,12,Ter,8:30,2,LUIZ FERNANDO FERREIRA,undef,undef,undef
DELET,2022 - II,ENG04075,ELETRÔNICA DIGITAL I,6,A,12,Qui,8:30,2,LUIZ FERNANDO FERREIRA,undef,undef,undef
DELET,2022 - II,ENG04075,ELETRÔNICA DIGITAL I,6,A,12,Qui,13:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
DELET,2022 - II,ENG04075,ELETRÔNICA DIGITAL I,6,B,12,Ter,8:30,2,LUIZ FERNANDO FERREIRA,undef,undef,undef
DELET,2022 - II,ENG04075,ELETRÔNICA DIGITAL I,6,B,12,Qui,8:30,2,LUIZ FERNANDO FERREIRA,undef,undef,undef
DELET,2022 - II,ENG04075,ELETRÔNICA DIGITAL I,6,B,12,Qui,15:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
DELET,2022 - II,ENG04075,ELETRÔNICA DIGITAL I,6,C,12,Ter,8:30,2,LUIZ FERNANDO FERREIRA,undef,undef,undef
DELET,2022 - II,ENG04075,ELETRÔNICA DIGITAL I,6,C,12,Qui,8:30,2,LUIZ FERNANDO FERREIRA,undef,undef,undef
DELET,2022 - II,ENG04075,ELETRÔNICA DIGITAL I,6,C,12,Qui,17:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
DELET,2022 - II,ENG04038,ELETRÔNICA III,6,A,18,Ter,15:30,2,TIAGO ROBERTO BALEN,centro,Eletro,305
DELET,2022 - II,ENG04038,ELETRÔNICA III,6,A,18,Ter,17:30,2,TIAGO ROBERTO BALEN,undef,undef,undef
DELET,2022 - II,ENG04038,ELETRÔNICA III,6,A,18,Qui,17:30,2,TIAGO ROBERTO BALEN,undef,undef,undef
DELET,2022 - II,ENG04466,INSTALAÇÕES ELÉTRICAS,4,U,40,Seg,8:30,2,IGOR PASA WILTUSCHNIG,centro,Prédio Branco,054
DELET,2022 - II,ENG04466,INSTALAÇÕES ELÉTRICAS,4,U,40,Qua,8:30,2,IGOR PASA WILTUSCHNIG,centro,Prédio Branco,054
DELET,2022 - II,ENG04464,INSTALAÇÕES ELÉTRICAS PREDIAIS,4,A,70,Sex,14:30,4,Sergio Luiz Cardoso da Silva,undef,undef,undef
DELET,2022 - II,ENG04457,INSTRUMENTAÇÃO A,4,A,12,Sex,10:30,2,ALEXANDRE BALBINOT,centro,Eletro,306
DELET,2022 - II,ENG04457,INSTRUMENTAÇÃO A,4,A,12,Sex,13:30,2,Tiago Oliveira Weber,undef,undef,undef
DELET,2022 - II,ENG04457,INSTRUMENTAÇÃO A,4,B,12,Sex,10:30,2,ALEXANDRE BALBINOT,centro,Eletro,306
DELET,2022 - II,ENG04457,INSTRUMENTAÇÃO A,4,B,12,Sex,15:30,2,Tiago Oliveira Weber,undef,undef,undef
DELET,2022 - II,ENG04457,INSTRUMENTAÇÃO A,4,C,12,Sex,10:30,2,ALEXANDRE BALBINOT,centro,Eletro,306
DELET,2022 - II,ENG04457,INSTRUMENTAÇÃO A,4,C,12,Sex,17:30,2,Tiago Oliveira Weber,undef,undef,undef
DELET,2022 - II,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,A,0,Ter,17:30,2,ROBERTO PETRY HOMRICH,centro,Eletro,306
DELET,2022 - II,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,A,0,Qui,8:30,2,Paulo Francisco Butzen,centro,Eletro,200
DELET,2022 - II,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,B,0,Ter,17:30,2,ROBERTO PETRY HOMRICH,centro,Eletro,306
DELET,2022 - II,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,B,0,Qui,10:30,2,Paulo Francisco Butzen,centro,Eletro,200
DELET,2022 - II,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,C,0,Ter,17:30,2,ROBERTO PETRY HOMRICH,centro,Eletro,306
DELET,2022 - II,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,C,0,Qui,15:30,2,Paulo Francisco Butzen,centro,Eletro,200
DELET,2022 - II,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,D,0,Ter,17:30,2,ROBERTO PETRY HOMRICH,centro,Eletro,306
DELET,2022 - II,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,D,0,Qui,17:30,2,ROBERTO PETRY HOMRICH,centro,Eletro,200
DELET,2022 - II,ENG04475,MICROPROCESSADORES I,5,A,12,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,303
DELET,2022 - II,ENG04475,MICROPROCESSADORES I,5,A,12,Sex,10:30,2,RONALDO HUSEMANN,centro,Eletro,305
DELET,2022 - II,ENG04475,MICROPROCESSADORES I,5,B,12,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,303
DELET,2022 - II,ENG04475,MICROPROCESSADORES I,5,B,12,Sex,13:30,2,Paulo Francisco Butzen,centro,Eletro,305
DELET,2022 - II,ENG04475,MICROPROCESSADORES I,5,C,12,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,303
DELET,2022 - II,ENG04475,MICROPROCESSADORES I,5,C,12,Sex,15:30,2,Paulo Francisco Butzen,centro,Eletro,305
DELET,2022 - II,ENG04475,MICROPROCESSADORES I,5,D,12,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,303
DELET,2022 - II,ENG04475,MICROPROCESSADORES I,5,D,12,Sex,17:30,2,Paulo Francisco Butzen,centro,Eletro,305
DELET,2022 - II,ENG04404,ONDAS ELETROMAGNÉTICAS,6,A,16,Ter,10:30,2,Giovani Bulla,centro,Eletro,306
DELET,2022 - II,ENG04404,ONDAS ELETROMAGNÉTICAS,6,A,16,Qua,13:30,2,Giovani Bulla,centro,Eletro,305
DELET,2022 - II,ENG04404,ONDAS ELETROMAGNÉTICAS,6,A,16,Qui,10:30,2,Giovani Bulla,centro,Eletro,306
DELET,2022 - II,ENG04404,ONDAS ELETROMAGNÉTICAS,6,B,16,Ter,10:30,2,Giovani Bulla,centro,Eletro,306
DELET,2022 - II,ENG04404,ONDAS ELETROMAGNÉTICAS,6,B,16,Qua,15:30,2,Giovani Bulla,centro,Eletro,305
DELET,2022 - II,ENG04404,ONDAS ELETROMAGNÉTICAS,6,B,16,Qui,10:30,2,Giovani Bulla,centro,Eletro,306
DELET,2022 - II,ENG04434,PRINCÍPIOS DE COMUNICAÇÃO,4,U,40,Ter,10:30,2,Ivan Müller,undef,undef,undef
DELET,2022 - II,ENG04434,PRINCÍPIOS DE COMUNICAÇÃO,4,U,40,Qui,10:30,2,Ivan Müller,undef,undef,undef
DELET,2022 - II,ENG04477,PROCESSAMENTO DIGITAL DE SINAIS,4,U,12,Seg,17:30,2,RONALDO HUSEMANN,centro,Eletro,305
DELET,2022 - II,ENG04477,PROCESSAMENTO DIGITAL DE SINAIS,4,U,12,Qua,17:30,2,RONALDO HUSEMANN,centro,Eletro,305
DELET,2022 - II,ENG04073,SISTEMAS DE CONTROLE ELETROELETRÔNICOS,6,U,30,Seg,10:30,2,JEFERSON VIEIRA FLORES,centro,Eletro,303
DELET,2022 - II,ENG04073,SISTEMAS DE CONTROLE ELETROELETRÔNICOS,6,U,30,Qua,10:30,2,JEFERSON VIEIRA FLORES,centro,Eletro,303
DELET,2022 - II,ENG04073,SISTEMAS DE CONTROLE ELETROELETRÔNICOS,6,U,30,Sex,10:30,2,JEFERSON VIEIRA FLORES,centro,Eletro,303
DELET,2022 - II,ENG04074,TEORIA DE CIRCUITOS I,6,A,10,Ter,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04074,TEORIA DE CIRCUITOS I,6,A,10,Qui,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04074,TEORIA DE CIRCUITOS I,6,A,10,Sex,13:30,2,MAICON JADERSON SILVEIRA RAMOS,centro,Eletro,201
DELET,2022 - II,ENG04074,TEORIA DE CIRCUITOS I,6,B,10,Ter,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04074,TEORIA DE CIRCUITOS I,6,B,10,Qui,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04074,TEORIA DE CIRCUITOS I,6,B,10,Sex,15:30,2,MAICON JADERSON SILVEIRA RAMOS,centro,Eletro,201
DELET,2022 - II,ENG04074,TEORIA DE CIRCUITOS I,6,C,10,Ter,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04074,TEORIA DE CIRCUITOS I,6,C,10,Qui,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04074,TEORIA DE CIRCUITOS I,6,C,10,Sex,17:30,2,MAICON JADERSON SILVEIRA RAMOS,centro,Eletro,201
DELET,2022 - II,ENG04074,TEORIA DE CIRCUITOS I,6,D,10,Ter,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04074,TEORIA DE CIRCUITOS I,6,D,10,Qui,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04074,TEORIA DE CIRCUITOS I,6,D,10,Sex,10:30,2,MAICON JADERSON SILVEIRA RAMOS,centro,Eletro,201
DELET,2022 - II,ENG04076,TEORIA DE CIRCUITOS II,6,A,12,Ter,8:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04076,TEORIA DE CIRCUITOS II,6,A,12,Ter,13:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,201
DELET,2022 - II,ENG04076,TEORIA DE CIRCUITOS II,6,A,12,Qui,8:30,2,Ben Hur Bandeira Boff,centro,Eletro,304
DELET,2022 - II,ENG04076,TEORIA DE CIRCUITOS II,6,B,12,Ter,8:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04076,TEORIA DE CIRCUITOS II,6,B,12,Ter,15:30,2,ROGER PIZZATO NUNES,centro,Eletro,201
DELET,2022 - II,ENG04076,TEORIA DE CIRCUITOS II,6,B,12,Qui,8:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04076,TEORIA DE CIRCUITOS II,6,C,12,Ter,8:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04076,TEORIA DE CIRCUITOS II,6,C,12,Qui,8:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2022 - II,ENG04076,TEORIA DE CIRCUITOS II,6,C,12,Qui,13:30,2,Ben Hur Bandeira Boff,centro,Eletro,201
DELET,2022 - II,ENG04454,TEORIA ELETROMAGNÉTICA APLICADA A,6,A,14,Seg,10:30,2,RAPHAEL MARTINS BRUM,centro,Eletro,304
DELET,2022 - II,ENG04454,TEORIA ELETROMAGNÉTICA APLICADA A,6,A,14,Qua,10:30,2,RAPHAEL MARTINS BRUM,centro,Eletro,304
DELET,2022 - II,ENG04454,TEORIA ELETROMAGNÉTICA APLICADA A,6,A,14,Sex,10:30,2,ROGER PIZZATO NUNES,centro,Eletro,304
DELET,2022 - II,ENG04454,TEORIA ELETROMAGNÉTICA APLICADA A,6,B,14,Seg,10:30,2,RAPHAEL MARTINS BRUM,undef,undef,undef
DELET,2022 - II,ENG04454,TEORIA ELETROMAGNÉTICA APLICADA A,6,B,14,Qua,10:30,2,RAPHAEL MARTINS BRUM,undef,undef,undef
DELET,2022 - II,ENG04454,TEORIA ELETROMAGNÉTICA APLICADA A,6,B,14,Sex,10:30,2,ROGER PIZZATO NUNES,undef,undef,undef
DELET,2022 - II,ENG04010,TEORIA ELETROMAGNÉTICA E ONDAS,4,U,30,Seg,17:30,2,Guilherme Nicol,centro,Eletro,304
DELET,2022 - II,ENG04010,TEORIA ELETROMAGNÉTICA E ONDAS,4,U,30,Qua,17:30,2,Guilherme Nicol,centro,Eletro,304
DELET,2022 - II,ENG04471,TÓPICOS ESPECIAIS DE ENGENHARIA ELÉTRICA I,3,U,10,Seg,8:30,3,Tiago Oliveira Weber,undef,undef,undef
DELET,2022 - II,ENG04062,TÓPICOS ESPECIAIS EM ELETRÔNICA I,4,U,5,Ter,15:30,2,ANDRE INACIO REIS,undef,undef,undef
DELET,2022 - II,ENG04062,TÓPICOS ESPECIAIS EM ELETRÔNICA I,4,U,5,Qui,15:30,2,Paulo Francisco Butzen,undef,undef,undef
DELET,2022 - II,ENG04034,TÓPICOS ESPECIAIS EM ENGENHARIA DE COMPUTAÇÃO II,4,U,20,Ter,15:30,2,ANDRE INACIO REIS,undef,undef,undef
DELET,2022 - II,ENG04034,TÓPICOS ESPECIAIS EM ENGENHARIA DE COMPUTAÇÃO II,4,U,20,Qui,15:30,2,Paulo Francisco Butzen,undef,undef,undef
DELET,2022 - II,ENG04019,TÓPICOS ESPECIAIS EM INSTRUMENTAÇÃO I,4,U,15,Seg,17:30,2,ALEXANDRE BALBINOT,undef,undef,undef
DELET,2022 - II,ENG04019,TÓPICOS ESPECIAIS EM INSTRUMENTAÇÃO I,4,U,15,Qua,17:30,2,ALEXANDRE BALBINOT,undef,undef,undef
DEMEC,2022 - II,ENG03015,ACÚSTICA APLICADA,2,A,30,Ter,7:30,2,JUAN PABLO RAGGIO QUINTAS,centro,Arquitetura,undef
DEMEC,2022 - II,ENG03015,ACÚSTICA APLICADA,2,B,30,Qui,13:30,2,LETICIA FLECK FADEL MIGUEL,centro,Arquitetura,undef
DEMEC,2022 - II,ENG03075,ANÁLISE DE ENERGIA EM EDIFICAÇÕES,4,U,22,Qui,7:30,4,LETICIA JENISCH RODRIGUES,centro,Prédio Branco,056
DEMEC,2022 - II,ENG03059,ANÁLISE DE RISCOS INDUSTRIAIS E AMBIENTAIS,3,U,20,Seg,15:30,3,THAMY CRISTINA HAYASHI,centro,Prédio Branco,054
DEMEC,2022 - II,ENG03024,ANÁLISE DE SISTEMAS MECÂNICOS,4,U,24,Ter,13:30,2,Felipe Tempel Stumpf,centro,Prédio Branco,056
DEMEC,2022 - II,ENG03024,ANÁLISE DE SISTEMAS MECÂNICOS,4,U,24,Qui,13:30,2,Felipe Tempel Stumpf,centro,Prédio Branco,056
DEMEC,2022 - II,ENG03105,CANALIZAÇÕES,4,U,30,Seg,10:30,2,SERGIO VICOSA MOLLER,centro,Mecânica,307
DEMEC,2022 - II,ENG03105,CANALIZAÇÕES,4,U,30,Qua,10:30,2,SERGIO VICOSA MOLLER,centro,Mecânica,307
DEMEC,2022 - II,ENG03010,"CIÊNCIA, TECNOLOGIA E AMBIENTE",3,A,40,Sex,14:30,3,DARCI BARNECH CAMPANI,centro,Prédio Branco,053
DEMEC,2022 - II,ENG03010,"CIÊNCIA, TECNOLOGIA E AMBIENTE",3,B,25,Qua,9:30,3,DARCI BARNECH CAMPANI,centro,Prédio Branco,064
DEMEC,2022 - II,ENG03016,CLIMATIZAÇÃO ARTIFICIAL - ARQUITETURA,2,U,55,Sex,8:30,2,CIRILO SEPPI BRESOLIN,centro,Arquitetura,undef
DEMEC,2022 - II,ENG03112,CLIMATIZAÇÃO II,4,A,40,Ter,16:30,2,CIRILO SEPPI BRESOLIN,centro,Prédio Branco,056
DEMEC,2022 - II,ENG03112,CLIMATIZAÇÃO II,4,A,40,Qui,16:30,2,CIRILO SEPPI BRESOLIN,centro,Prédio Branco,056
DEMEC,2022 - II,ENG03112,CLIMATIZAÇÃO II,4,B,35,Seg,10:30,2,Andrés Armando Mendiburu Zevallos,centro,Prédio Branco,052
DEMEC,2022 - II,ENG03112,CLIMATIZAÇÃO II,4,B,35,Qua,10:30,2,Andrés Armando Mendiburu Zevallos,centro,Prédio Branco,052
DEMEC,2022 - II,ENG03324,COMPONENTES MECÂNICOS I,4,U,40,Seg,8:30,2,JOSE ANTONIO ESMERIO MAZZAFERRO,centro,Prédio Branco,056
DEMEC,2022 - II,ENG03324,COMPONENTES MECÂNICOS I,4,U,40,Qua,8:30,2,JOSE ANTONIO ESMERIO MAZZAFERRO,centro,Prédio Branco,056
DEMEC,2022 - II,ENG03325,COMPONENTES MECÂNICOS II,4,U,50,Seg,8:30,2,NEY FRANCISCO FERREIRA,centro,Prédio Branco,033
DEMEC,2022 - II,ENG03325,COMPONENTES MECÂNICOS II,4,U,50,Qua,8:30,2,NEY FRANCISCO FERREIRA,centro,Prédio Branco,033
