Departament,semester,code,name,cred,class,vacancies,occupied,day,start,length,prof,campus,building,room
DELET,2025 - I,ENG04453,ELETRICIDADE,6,B,8,8,Ter,15:30,2,Ana Karen Apolo Penaloza,centro,Prédio Branco,032
DELET,2025 - I,ENG04453,ELETRICIDADE,6,B,8,8,Ter,17:30,2,Ana Karen Apolo Penaloza,centro,Eletro,201
DELET,2025 - I,ENG04453,ELETRICIDADE,6,B,8,8,Qui,15:30,2,Ana Karen Apolo Penaloza,centro,Prédio Branco,032
DELET,2025 - I,ENG04453,ELETRICIDADE,6,D,8,7,Ter,15:30,2,Ana Karen Apolo Penaloza,centro,Prédio Branco,032
DELET,2025 - I,ENG04453,ELETRICIDADE,6,D,8,7,Qui,15:30,2,Ana Karen Apolo Penaloza,centro,Prédio Branco,032
DELET,2025 - I,ENG04453,ELETRICIDADE,6,D,8,7,Qui,17:30,2,Ana Karen Apolo Penaloza,centro,Eletro,201
DELET,2025 - I,ENG04054,ELETRICIDADE C,4,A1,25,9,Ter,16:30,2,ALBERTO BASTOS DO CANTO FILHO,centro,Eletro,303
DELET,2025 - I,ENG04054,ELETRICIDADE C,4,A1,25,9,Qui,16:30,2,ALBERTO BASTOS DO CANTO FILHO,centro,Eletro,303
DELET,2025 - I,ENG04054,ELETRICIDADE C,4,A2,25,25,Ter,7:30,2,ALBERTO BASTOS DO CANTO FILHO,centro,Eng. nova,undef
DELET,2025 - I,ENG04054,ELETRICIDADE C,4,A2,25,25,Qui,7:30,2,ALBERTO BASTOS DO CANTO FILHO,centro,Eng. nova,undef
DELET,2025 - I,ENG04058,ELETRICIDADE D,4,A,24,20,Ter,18:30,2,ROGER PIERRE FABRIS HOEFEL,centro,Eletro,303
DELET,2025 - I,ENG04058,ELETRICIDADE D,4,A,24,20,Qui,18:30,2,ROGER PIERRE FABRIS HOEFEL,centro,Eletro,303
DELET,2025 - I,ENG04058,ELETRICIDADE D,4,B,24,16,Ter,18:30,2,Carlos Alberto Ramirez Behaine,centro,Eng. nova,undef
DELET,2025 - I,ENG04058,ELETRICIDADE D,4,B,24,16,Qui,18:30,2,Carlos Alberto Ramirez Behaine,centro,Eng. nova,undef
DELET,2025 - I,ENG04058,ELETRICIDADE D,4,D,24,24,Ter,20:30,2,Ana Karen Apolo Penaloza,centro,Eletro,304
DELET,2025 - I,ENG04058,ELETRICIDADE D,4,D,24,24,Qui,20:30,2,Carlos Alberto Ramirez Behaine,centro,Eletro,304
DELET,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,A,10,9,Ter,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
DELET,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,A,10,9,Qui,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
DELET,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,A,10,9,Qui,13:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
DELET,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,B,11,11,Ter,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
DELET,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,B,11,11,Qui,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
DELET,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,B,11,11,Qui,15:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
DELET,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,C,11,11,Ter,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
DELET,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,C,11,11,Qui,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
DELET,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,C,11,11,Qui,17:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
DELET,2025 - I,ENG04466,INSTALAÇÕES ELÉTRICAS,4,U,30,24,Seg,8:30,2,IGOR PASA WILTUSCHNIG,centro,Prédio Branco,0021
DELET,2025 - I,ENG04466,INSTALAÇÕES ELÉTRICAS,4,U,30,24,Qua,8:30,2,IGOR PASA WILTUSCHNIG,centro,Prédio Branco,0021
DELET,2025 - I,ENG04464,INSTALAÇÕES ELÉTRICAS PREDIAIS,4,U,50,31,Sex,8:30,4,IGOR PASA WILTUSCHNIG,undef,undef,undef
DELET,2025 - I,ENG04457,INSTRUMENTAÇÃO A,4,A,8,8,Sex,10:30,2,Tiago Oliveira Weber,centro,Eletro,306
DELET,2025 - I,ENG04457,INSTRUMENTAÇÃO A,4,A,8,8,Sex,13:30,2,Tiago Oliveira Weber,undef,undef,undef
DELET,2025 - I,ENG04457,INSTRUMENTAÇÃO A,4,B,8,8,Sex,10:30,2,Tiago Oliveira Weber,centro,Eletro,306
DELET,2025 - I,ENG04457,INSTRUMENTAÇÃO A,4,B,8,8,Sex,15:30,2,Tiago Oliveira Weber,undef,undef,undef
DELET,2025 - I,ENG04457,INSTRUMENTAÇÃO A,4,C,8,7,Sex,10:30,2,Tiago Oliveira Weber,centro,Eletro,306
DELET,2025 - I,ENG04457,INSTRUMENTAÇÃO A,4,C,8,7,Sex,17:30,2,Tiago Oliveira Weber,undef,undef,undef
DELET,2025 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,A,2,1,Ter,17:30,2,ROBERTO PETRY HOMRICH,centro,Eletro,306
DELET,2025 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,A,2,1,Qui,8:30,2,Paulo Francisco Butzen,centro,Eletro,200
DELET,2025 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,B,0,0,Ter,17:30,2,ROBERTO PETRY HOMRICH,centro,Eletro,306
DELET,2025 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,B,0,0,Qui,10:30,2,Carlos Alberto Ramirez Behaine,centro,Eletro,200
DELET,2025 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,C,11,5,Ter,17:30,2,ROBERTO PETRY HOMRICH,centro,Eletro,306
DELET,2025 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,C,11,5,Qui,13:30,2,FÁBIO FEDRIZZI VIDOR,centro,Eletro,200
DELET,2025 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,D,8,2,Ter,17:30,2,ROBERTO PETRY HOMRICH,centro,Eletro,306
DELET,2025 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,D,8,2,Qui,15:30,2,ANTÓNIO MANUEL SANTOS SPENCER ANDRADE,centro,Eletro,200
DELET,2025 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,E,12,1,Ter,17:30,2,ROBERTO PETRY HOMRICH,centro,Eletro,306
DELET,2025 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,E,12,1,Qui,17:30,2,ROBERTO PETRY HOMRICH,centro,Eletro,200
DELET,2025 - I,ENG04475,MICROPROCESSADORES I,5,A,8,2,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,306
DELET,2025 - I,ENG04475,MICROPROCESSADORES I,5,A,8,2,Sex,10:30,2,RONALDO HUSEMANN,centro,Eletro,305
DELET,2025 - I,ENG04475,MICROPROCESSADORES I,5,B,8,8,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,306
DELET,2025 - I,ENG04475,MICROPROCESSADORES I,5,B,8,8,Sex,13:30,2,Paulo Francisco Butzen,centro,Eletro,305
DELET,2025 - I,ENG04475,MICROPROCESSADORES I,5,C,8,6,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,306
DELET,2025 - I,ENG04475,MICROPROCESSADORES I,5,C,8,6,Sex,15:30,2,Paulo Francisco Butzen,centro,Eletro,305
DELET,2025 - I,ENG04475,MICROPROCESSADORES I,5,D,8,8,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,306
DELET,2025 - I,ENG04475,MICROPROCESSADORES I,5,D,8,8,Sex,17:30,2,RONALDO HUSEMANN,centro,Eletro,305
DELET,2025 - I,ENG04476,MICROPROCESSADORES II,5,A,10,7,Seg,18:30,3,RONALDO HUSEMANN,centro,Eletro,305
DELET,2025 - I,ENG04476,MICROPROCESSADORES II,5,A,10,7,Qua,18:30,2,RONALDO HUSEMANN,centro,Eletro,305
DELET,2025 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,A,12,5,Ter,10:30,2,GIOVANI BULLA,centro,Eletro,306
DELET,2025 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,A,12,5,Qua,13:30,2,GIOVANI BULLA,centro,Eletro,305
DELET,2025 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,A,12,5,Qui,10:30,2,GIOVANI BULLA,centro,Eletro,306
DELET,2025 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,B,12,4,Ter,10:30,2,GIOVANI BULLA,centro,Eletro,306
DELET,2025 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,B,12,4,Qua,15:30,2,GIOVANI BULLA,centro,Eletro,305
DELET,2025 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,B,12,4,Qui,10:30,2,GIOVANI BULLA,centro,Eletro,306
DELET,2025 - I,ENG04434,PRINCÍPIOS DE COMUNICAÇÃO,4,U,20,21,Ter,10:30,2,Ivan Müller,centro,Prédio Branco,044
DELET,2025 - I,ENG04434,PRINCÍPIOS DE COMUNICAÇÃO,4,U,20,21,Qui,10:30,2,Ivan Müller,centro,Prédio Branco,044
DELET,2025 - I,ENG04073,SISTEMAS DE CONTROLE ELETROELETRÔNICOS,6,U,25,25,Seg,10:30,2,JEFERSON VIEIRA FLORES,centro,Eletro,303
DELET,2025 - I,ENG04073,SISTEMAS DE CONTROLE ELETROELETRÔNICOS,6,U,25,25,Qua,10:30,2,JEFERSON VIEIRA FLORES,centro,Eletro,303
DELET,2025 - I,ENG04073,SISTEMAS DE CONTROLE ELETROELETRÔNICOS,6,U,25,25,Sex,10:30,2,JEFERSON VIEIRA FLORES,centro,Eletro,303
DELET,2025 - I,ENG04461,SISTEMAS DIGITAIS,5,A,10,10,Ter,17:30,2,TIAGO ROBERTO BALEN,centro,Eletro,305
DELET,2025 - I,ENG04461,SISTEMAS DIGITAIS,5,A,10,10,Qui,17:30,3,TIAGO ROBERTO BALEN,centro,Eletro,304
DELET,2025 - I,ENG04070,SUBESTAÇÕES DE ALTA TENSÃO,4,U,10,8,Seg,18:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,303
DELET,2025 - I,ENG04070,SUBESTAÇÕES DE ALTA TENSÃO,4,U,10,8,Qua,18:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,303
DELET,2025 - I,ENG04458,TELEFONIA A,4,U,10,4,Seg,18:30,2,ROGER PIERRE FABRIS HOEFEL,centro,Eletro,306
DELET,2025 - I,ENG04458,TELEFONIA A,4,U,10,4,Qua,18:30,2,ROGER PIERRE FABRIS HOEFEL,centro,Eletro,306
DELET,2025 - I,ENG04074,TEORIA DE CIRCUITOS I,6,A,8,8,Ter,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2025 - I,ENG04074,TEORIA DE CIRCUITOS I,6,A,8,8,Qua,16:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,201
DELET,2025 - I,ENG04074,TEORIA DE CIRCUITOS I,6,A,8,8,Qui,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2025 - I,ENG04074,TEORIA DE CIRCUITOS I,6,B,8,8,Ter,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2025 - I,ENG04074,TEORIA DE CIRCUITOS I,6,B,8,8,Qua,18:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,201
DELET,2025 - I,ENG04074,TEORIA DE CIRCUITOS I,6,B,8,8,Qui,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2025 - I,ENG04074,TEORIA DE CIRCUITOS I,6,C,8,8,Ter,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2025 - I,ENG04074,TEORIA DE CIRCUITOS I,6,C,8,8,Qui,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2025 - I,ENG04074,TEORIA DE CIRCUITOS I,6,C,8,8,Sex,13:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,201
DELET,2025 - I,ENG04074,TEORIA DE CIRCUITOS I,6,D,8,8,Ter,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2025 - I,ENG04074,TEORIA DE CIRCUITOS I,6,D,8,8,Qui,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,304
DELET,2025 - I,ENG04074,TEORIA DE CIRCUITOS I,6,D,8,8,Sex,15:30,2,Ana Karen Apolo Penaloza,centro,Eletro,201
DELET,2025 - I,ENG04076,TEORIA DE CIRCUITOS II,6,A,9,8,Ter,8:30,2,ANTÓNIO MANUEL SANTOS SPENCER ANDRADE,centro,Eletro,304
DELET,2025 - I,ENG04076,TEORIA DE CIRCUITOS II,6,A,9,8,Ter,13:30,2,ROGER PIZZATO NUNES,centro,Eletro,201
DELET,2025 - I,ENG04076,TEORIA DE CIRCUITOS II,6,A,9,8,Qui,8:30,2,ANTÓNIO MANUEL SANTOS SPENCER ANDRADE,centro,Eletro,304
DELET,2025 - I,ENG04076,TEORIA DE CIRCUITOS II,6,B,8,8,Ter,8:30,2,ANTÓNIO MANUEL SANTOS SPENCER ANDRADE,centro,Eletro,304
DELET,2025 - I,ENG04076,TEORIA DE CIRCUITOS II,6,B,8,8,Ter,15:30,2,ROGER PIZZATO NUNES,centro,Eletro,201
DELET,2025 - I,ENG04076,TEORIA DE CIRCUITOS II,6,B,8,8,Qui,8:30,2,ANTÓNIO MANUEL SANTOS SPENCER ANDRADE,centro,Eletro,304
DELET,2025 - I,ENG04076,TEORIA DE CIRCUITOS II,6,C,8,8,Ter,8:30,2,ANTÓNIO MANUEL SANTOS SPENCER ANDRADE,centro,Eletro,304
DELET,2025 - I,ENG04076,TEORIA DE CIRCUITOS II,6,C,8,8,Qui,8:30,2,ANTÓNIO MANUEL SANTOS SPENCER ANDRADE,centro,Eletro,304
DELET,2025 - I,ENG04076,TEORIA DE CIRCUITOS II,6,C,8,8,Qui,13:30,2,Ana Karen Apolo Penaloza,centro,Eletro,201
DELET,2025 - I,ENG04454,TEORIA ELETROMAGNÉTICA APLICADA A,6,A,27,26,Seg,10:30,2,ROGER PIZZATO NUNES,centro,Eletro,304
DELET,2025 - I,ENG04454,TEORIA ELETROMAGNÉTICA APLICADA A,6,A,27,26,Qua,10:30,2,ROGER PIZZATO NUNES,centro,Eletro,304
DELET,2025 - I,ENG04454,TEORIA ELETROMAGNÉTICA APLICADA A,6,A,27,26,Sex,10:30,2,ROGER PIZZATO NUNES,centro,Eletro,304
DELET,2025 - I,ENG04010,TEORIA ELETROMAGNÉTICA E ONDAS,4,U,25,23,Qua,10:30,2,RAPHAEL MARTINS BRUM,centro,Prédio Branco,056
DELET,2025 - I,ENG04010,TEORIA ELETROMAGNÉTICA E ONDAS,4,U,25,23,Sex,10:30,2,RAPHAEL MARTINS BRUM,centro,Prédio Branco,055
DELET,2025 - I,ENG04019,TÓPICOS ESPECIAIS EM INSTRUMENTAÇÃO I,4,U,10,7,Sex,8:30,4,ALEXANDRE BALBINOT,undef,undef,undef
DEMEC,2025 - I,ENG03015,ACÚSTICA APLICADA,2,A,33,33,Ter,7:30,2,JUAN PABLO RAGGIO QUINTAS,centro,Arquitetura,undef
DEMEC,2025 - I,ENG03015,ACÚSTICA APLICADA,2,B,33,29,Qui,13:30,2,LETICIA FLECK FADEL MIGUEL,centro,Arquitetura,undef
DEMEC,2025 - I,ENG03075,ANÁLISE DE ENERGIA EM EDIFICAÇÕES,4,U,12,8,Sex,8:30,4,CRISSIANE ALVES ANCINES,centro,Mecânica,303
DEMEC,2025 - I,ENG03059,ANÁLISE DE RISCOS INDUSTRIAIS E AMBIENTAIS,3,U,20,2,Seg,15:30,3,THAMY CRISTINA HAYASHI,centro,Mecânica,304
DEMEC,2025 - I,ENG03010,"CIÊNCIA, TECNOLOGIA E AMBIENTE",3,A,25,24,Sex,14:30,3,DARCI BARNECH CAMPANI,centro,Mecânica,304
DEMEC,2025 - I,ENG03010,"CIÊNCIA, TECNOLOGIA E AMBIENTE",3,B,30,8,Qua,9:30,3,DARCI BARNECH CAMPANI,centro,Mecânica,304
DEMEC,2025 - I,ENG03112,CLIMATIZAÇÃO II,4,A,20,9,Ter,16:30,2,CIRILO SEPPI BRESOLIN,centro,Mecânica,304
DEMEC,2025 - I,ENG03112,CLIMATIZAÇÃO II,4,A,20,9,Qui,16:30,2,CIRILO SEPPI BRESOLIN,centro,Mecânica,304
DEMEC,2025 - I,ENG03077,COMBUSTÍVEIS,4,U,20,13,Seg,10:30,2,FERNANDO MARCELO PEREIRA,centro,Prédio Branco,051
DEMEC,2025 - I,ENG03077,COMBUSTÍVEIS,4,U,20,13,Qua,10:30,2,THAMY CRISTINA HAYASHI,centro,Prédio Branco,051
DEMEC,2025 - I,ENG03324,COMPONENTES MECÂNICOS I,4,A,30,18,Seg,8:30,2,JOSE ANTONIO ESMERIO MAZZAFERRO,centro,Mecânica,302
DEMEC,2025 - I,ENG03324,COMPONENTES MECÂNICOS I,4,A,30,18,Qua,8:30,2,JOSE ANTONIO ESMERIO MAZZAFERRO,centro,Mecânica,302
DEMEC,2025 - I,ENG03324,COMPONENTES MECÂNICOS I,4,B,30,9,Seg,16:30,2,JOSE ANTONIO ESMERIO MAZZAFERRO,centro,Mecânica,302
DEMEC,2025 - I,ENG03324,COMPONENTES MECÂNICOS I,4,B,30,9,Qua,16:30,2,JOSE ANTONIO ESMERIO MAZZAFERRO,centro,Mecânica,302
DEMEC,2025 - I,ENG03325,COMPONENTES MECÂNICOS II,4,A,40,22,Seg,8:30,2,NEY FRANCISCO FERREIRA,centro,Prédio Branco,056
DEMEC,2025 - I,ENG03325,COMPONENTES MECÂNICOS II,4,A,40,22,Qua,8:30,2,NEY FRANCISCO FERREIRA,centro,Prédio Branco,056
DEMEC,2025 - I,ENG03019,CONTROLE DIMENSIONAL B,3,C,19,11,Ter,9:30,3,CINTIA CRISTIANE PETRY MAZZAFERRO,centro,Mecânica,302
DEMEC,2025 - I,ENG03019,CONTROLE DIMENSIONAL B,3,D,19,7,Qui,9:30,3,CINTIA CRISTIANE PETRY MAZZAFERRO,centro,Mecânica,302
DEMEC,2025 - I,ENG03331,CONTROLES FLUÍDO-MECÂNICOS,4,C,33,32,Seg,10:30,2,EDUARDO ANDRE PERONDI,centro,Mecânica,302
DEMEC,2025 - I,ENG03331,CONTROLES FLUÍDO-MECÂNICOS,4,C,33,32,Qua,10:30,2,EDUARDO ANDRE PERONDI,centro,Mecânica,302
DEMEC,2025 - I,ENG03028,DINÂMICA DE MÁQUINAS,3,U,20,3,Ter,15:30,3,WALTER JESUS PAUCAR CASAS,centro,Mecânica,303
DEMEC,2025 - I,ENG03002,ELEMENTOS FINITOS EM MECÂNICA DOS SÓLIDOS,4,U,34,33,Qua,16:30,2,Felipe Tempel Stumpf,centro,Mecânica,307
DEMEC,2025 - I,ENG03002,ELEMENTOS FINITOS EM MECÂNICA DOS SÓLIDOS,4,U,34,33,Sex,16:30,2,Felipe Tempel Stumpf,centro,Mecânica,307
DEMEC,2025 - I,ENG03362,ENERGIA PARA O MEIO RURAL,2,U,15,3,Seg,16:30,2,DARCI BARNECH CAMPANI,vale,Vale,undef
DEMEC,2025 - I,ENG03074,ENERGIA SOLAR FOTOVOLTAICA,4,U,22,14,Qui,7:30,3,CRISSIANE ALVES ANCINES,centro,Mecânica,307
DEMEC,2025 - I,ENG03074,ENERGIA SOLAR FOTOVOLTAICA,4,U,22,14,Sex,7:30,1,LETICIA JENISCH RODRIGUES,centro,Mecânica,303
DEMEC,2025 - I,ENG03376,ENSAIOS MECÂNICOS,3,U,20,16,Qua,15:30,3,JAKSON MANFREDINI VASSOLER,centro,Mecânica,MEZ 01
DEMEC,2025 - I,ENG03386,FABRICAÇÃO AUXILIADA POR COMPUTADOR,4,A,12,4,Seg,13:30,2,HERALDO JOSE DE AMORIM,centro,Eng. nova,undef
DEMEC,2025 - I,ENG03386,FABRICAÇÃO AUXILIADA POR COMPUTADOR,4,A,12,4,Qua,13:30,2,HERALDO JOSE DE AMORIM,centro,Eng. nova,undef
DEMEC,2025 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,A,30,26,Seg,13:30,2,SERGIO VICOSA MOLLER,centro,Mecânica,304
DEMEC,2025 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,B,30,12,Seg,10:30,2,SERGIO VICOSA MOLLER,centro,Mecânica,304
DEMEC,2025 - I,ENG03062,FUNDAMENTOS DE ENGENHARIA NUCLEAR,4,U,25,16,Ter,15:30,2,BARDO ERNST JOSEF BODMANN,centro,Mecânica,307
DEMEC,2025 - I,ENG03062,FUNDAMENTOS DE ENGENHARIA NUCLEAR,4,U,25,16,Qui,15:30,2,BARDO ERNST JOSEF BODMANN,centro,Mecânica,307
DEMEC,2025 - I,ENG03050,FUNDAMENTOS DE PROTEÇÃO RADIOLÓGICA,4,U,18,5,Ter,16:30,2,VOLNEI BORGES,centro,Eng. nova,undef
DEMEC,2025 - I,ENG03050,FUNDAMENTOS DE PROTEÇÃO RADIOLÓGICA,4,U,18,5,Qui,16:30,2,VOLNEI BORGES,centro,Eng. nova,undef
DEMEC,2025 - I,ENG03051,FUNDAMENTOS DE RADIOLOGIA INDUSTRIAL,4,U,6,0,Ter,13:30,4,SERGIO VICOSA MOLLER,centro,Eng. nova,undef
DEMEC,2025 - I,ENG03048,GERÊNCIA E ADMINISTRAÇÃO DE PROJETOS,4,U,30,25,Seg,16:30,2,SIMONE RAMIRES,centro,Prédio Branco,055
DEMEC,2025 - I,ENG03048,GERÊNCIA E ADMINISTRAÇÃO DE PROJETOS,4,U,30,25,Qui,16:30,2,SIMONE RAMIRES,centro,Prédio Branco,055
DEMEC,2025 - I,ENG03033,GESTÃO AMBIENTAL PARA ENGENHARIA,4,A,10,7,Qui,15:30,4,DARCI BARNECH CAMPANI,centro,Mecânica,303
DEMEC,2025 - I,ENG03125,INSTRUMENTAÇÃO-MEC,6,A,12,12,Seg,13:30,3,Guilherme Henrique Fiorot,centro,Mecânica,302
DEMEC,2025 - I,ENG03125,INSTRUMENTAÇÃO-MEC,6,A,12,12,Ter,15:30,3,JUAN PABLO RAGGIO QUINTAS,centro,Mecânica,MEZ 01
DEMEC,2025 - I,ENG03125,INSTRUMENTAÇÃO-MEC,6,B,12,10,Seg,13:30,3,Guilherme Henrique Fiorot,centro,Mecânica,302
DEMEC,2025 - I,ENG03125,INSTRUMENTAÇÃO-MEC,6,B,12,10,Qui,8:30,3,JUAN PABLO RAGGIO QUINTAS,centro,Mecânica,MEZ 01
DEMEC,2025 - I,ENG03125,INSTRUMENTAÇÃO-MEC,6,C,12,8,Seg,13:30,3,Guilherme Henrique Fiorot,centro,Mecânica,302
DEMEC,2025 - I,ENG03125,INSTRUMENTAÇÃO-MEC,6,C,12,8,Qui,15:30,3,JUAN PABLO RAGGIO QUINTAS,centro,Mecânica,MEZ 01
DEMEC,2025 - I,ENG03363,INTRODUÇÃO À ENGENHARIA MECÂNICA,2,U,21,20,Ter,13:30,2,LETICIA JENISCH RODRIGUES,centro,Prédio Branco,066
DEMEC,2025 - I,ENG03023,INTRODUÇÃO AO DIMENSIONAMENTO DE ESTRUTURAS DE AÇO,3,U,21,12,Ter,18:30,3,IGNACIO ITURRIOZ,centro,Mecânica,307
DEMEC,2025 - I,ENG03123,LABORATÓRIO DE MECÂNICA,4,A,12,10,Ter,8:30,2,LIU YESUKAI DE BARROS,centro,Mecânica,304
DEMEC,2025 - I,ENG03123,LABORATÓRIO DE MECÂNICA,4,A,12,10,Qui,8:30,2,LIU YESUKAI DE BARROS,centro,Mecânica,304
DEMEC,2025 - I,ENG03123,LABORATÓRIO DE MECÂNICA,4,B,12,4,Ter,10:30,2,LIU YESUKAI DE BARROS,centro,Mecânica,304
DEMEC,2025 - I,ENG03123,LABORATÓRIO DE MECÂNICA,4,B,12,4,Qui,10:30,2,LIU YESUKAI DE BARROS,centro,Mecânica,304
DEMEC,2025 - I,ENG03123,LABORATÓRIO DE MECÂNICA,4,C,12,11,Ter,16:30,2,LIU YESUKAI DE BARROS,centro,Prédio Branco,0022
DEMEC,2025 - I,ENG03123,LABORATÓRIO DE MECÂNICA,4,C,12,11,Qui,16:30,2,LIU YESUKAI DE BARROS,centro,Prédio Branco,0022
DEMEC,2025 - I,ENG03049,LINGUAGEM C PARA ENGENHARIA,3,U,14,14,Seg,15:30,3,BARDO ERNST JOSEF BODMANN,centro,Mecânica,307
DEMEC,2025 - I,ENG03332,MÁQUINAS DE FLUXO I,4,U,20,5,Ter,13:30,2,ALEXANDRE VAGTINSKI DE PAULA,centro,Mecânica,304
DEMEC,2025 - I,ENG03332,MÁQUINAS DE FLUXO I,4,U,20,5,Qui,13:30,2,ALEXANDRE VAGTINSKI DE PAULA,centro,Mecânica,304
DEMEC,2025 - I,ENG03043,MATERIAIS PARA ENGENHARIA A,4,A,25,17,Seg,10:30,2,RODRIGO ROSSI,centro,Prédio Branco,052
DEMEC,2025 - I,ENG03043,MATERIAIS PARA ENGENHARIA A,4,A,25,17,Qua,10:30,2,RODRIGO ROSSI,centro,Prédio Branco,052
DEMEC,2025 - I,ENG03301,MECÂNICA APLICADA,4,U,25,24,Ter,10:30,2,PATRIC DANIEL NEIS,centro,Mecânica,307
DEMEC,2025 - I,ENG03301,MECÂNICA APLICADA,4,U,25,24,Qui,10:30,2,PATRIC DANIEL NEIS,centro,Mecânica,307
DEMEC,2025 - I,ENG03041,MECÂNICA APLICADA I,4,A,40,31,Ter,13:30,2,TIAGO BECKER,centro,Prédio Branco,056
DEMEC,2025 - I,ENG03041,MECÂNICA APLICADA I,4,A,40,31,Qui,13:30,2,TIAGO BECKER,centro,Prédio Branco,056
DEMEC,2025 - I,ENG03041,MECÂNICA APLICADA I,4,B,40,38,Ter,7:30,2,EDSON HIKARO ASEKA,centro,Prédio Branco,043
DEMEC,2025 - I,ENG03041,MECÂNICA APLICADA I,4,B,40,38,Qui,7:30,2,EDSON HIKARO ASEKA,centro,Prédio Branco,043
DEMEC,2025 - I,ENG03041,MECÂNICA APLICADA I,4,C,40,37,Ter,13:30,2,EDSON HIKARO ASEKA,centro,Prédio Branco,044
DEMEC,2025 - I,ENG03041,MECÂNICA APLICADA I,4,C,40,37,Qui,13:30,2,EDSON HIKARO ASEKA,centro,Prédio Branco,044
DEMEC,2025 - I,ENG03042,MECÂNICA APLICADA II,4,A,22,22,Ter,13:30,2,WALTER JESUS PAUCAR CASAS,centro,Prédio Branco,064
DEMEC,2025 - I,ENG03042,MECÂNICA APLICADA II,4,A,22,22,Qui,13:30,2,WALTER JESUS PAUCAR CASAS,centro,Prédio Branco,064
DEMEC,2025 - I,ENG03042,MECÂNICA APLICADA II,4,B,30,14,Ter,15:30,2,HERALDO JOSE DE AMORIM,centro,Mecânica,302
